"10441","@marlborotrue
Наш прайс-лист на 11.12.2017*



Кристаллы *


Мариинск:
05гр – 1500р*
2гр – 4900р*

Кемерово:
1гр – 2200р*
Верхняя чебула:
2гр – 4900р*

Белово:
2гр – 4900р*

Прокопьевск:
3гр – 6900р*

Киселевск:
3гр – 6900р*

Юрга:
2гр – 4900р*


Анжеро-Судженск:
2гр – 4900р*


Твердый*:

Красноярск:
10гр – 3000р*
20гр – 5800р*

Кемерово:
50гр – 15000р*


Минусинск:
2гр – 1000р*

Мариинск:
3гр – 1300р*
10гр – 3000р*

РОСС:

Новокузнецк:
20гр – 5800р*

Киселевск:
20гр – 5800р*


ОПТ НАЛИЧИЕ И ПО ЗАПРОСУ

Наличие товаров у меня и на сайте автопродаж может отличаться!

Ветка: https://legalrc.com/threads/kemerovo-marlboro-novokuzneckanzhero-sudzhenskleninsk-kuzneckijbelovokiselevskprokopevsk.276195/
Чат: https://t.me/joinchat/HQi9qz9y7FwX55_S-Lx2lg
Канал  https://t.me/MarlborotrueNew

Сайт автопродаж: http://cowboym.biz/ 
И все советую в Магазин товар Иза Кардона СК федерального качество адреса всегда на местах указана на меьках👍👍👍 любой человек оплаченый товар заберёт и останется давольный качеством продукта 🏎🚕","Продажа наркотиков",NULL,NULL
"10443","😁😁😁Bariin24😁😁😁
😘Акция для вас, друзья😘
Только этой щедрой ночью покупая СК 0.5 получаете Крис 0.3 в подарок, в знак нашей любви к клиентам！
😍😍😍😍😍😍😍😍😍😍😍
Только первые 10 покупателей смогут ощутить щедрость нашего магазина)
🍎🍎Успей приобрести🍎🍎
Пиши слово“ЩЕДРОСТЬ” нашему оператору и радуйся)
😘😘😘😘😘😘😘😘😘😘😘😘
Оператор：@Bariin24
Канал：https://t.me/joinchat/AAAAAE6OfsnCloRp2FJOlA
Ветка：http://legalrc.24biz.bz/?p=full&id=23
💋💋💋💋💋💋💋💋💋💋💋💋","Продажа наркотиков",NULL,NULL
"10447","Chemical Smuke:
🕰Рады всех. приветствовать 👋
Теперь в Вашем городе вечно и надёжно будут спрятаны клады от магазина 
   💋 Chemical_Smuke💋

Наш товар: 🍚Меф, Ск Крис; Росс; Твердый.💣

Наш Оператор НАсТя
@Chemical_Smuke

🌒🌓В ночное время Вам поможет оп-р Вика. 🌓🌒
 ⚜️обновления на канале⚜️
              

      👇 - ИТАК-👇
  В НАЛИЧИИ ПО ПРАЙСУ
     
✴✴✴✴✴✴✴✴✴✴✴✴


🎫🎫🎫🎫🎫🎫🎫🎫🎫🎫🎫

         💎КРИСТАЛЛЫ💎

💎 Скорость - 0,2 - 600
💎  Скорость - 0,3 - 900
💎  Скорость - 0.5 - 1200
💎  Скорость - 1г - 2400

 💢МЕФЕДРОН 💢

 🐾Меф - 0.2г - 700
 🐾Меф -  0.3г - 1000
 🐾Меф -  0.5г - 1300
 🐾Меф -  1гр - 2200 

💢ГЕРОИН (ХМУРЫЙ) Натур. 💢
 🍚0.3г -  1000
 🍚0.5г -  1500
 🍚1гр -  2700

       💢 ТВЁРДЫЙ 💢
🍫Тв шок-д🍫1г - 600
🍫Тв шок-д 🍫2г -  1000
🍫Тв шок-д🍫3г- 1500

       🍃РОССЫПЬ🍃
    🔥ЦВ-1г - 500
    🔥ЦВ-2г-  1000
    🔥ЦВ- 3г- 1500
♨♨♨♨♨♨♨♨♨♨♨♨
  Актуальный киви уточняем
           у оператора:
Реквизиты и комментарии проверяем перед оплатой! Ошибка в комментариях- Ваши проблемы💋","Продажа наркотиков",NULL,NULL
"10472","https://t.me/VG138ChaNNeL/1806

-----------------------------------------------
             СК ЛЁД    
    0.2 |гр|  :     700 |руб|
    0.4 |гр|  :     900 |руб|
    0.6 |гр|  :   1200 |руб|
    1.0 |гр|  :   2000 |руб|

    ШИШКИ OG KUSH
      0.5 |гр|  :    700 |руб|
      1.0 |гр|  :  1300 |руб|
      2.0 |гр|  :  2500 |руб| 
--------------------------------------    》    МАРКИ    》
Tелеграм : @VeryGood138
-----------------------------------------------
Автопродажа: @VeryG_bot
------------------------------------------------
Помощь по боту : @VeryHelp
------------------------------------------------
Чат: https://t.me/joinchat/GsEgtEObKTriBJ-Pewg8xQ
------------------------------------------------
Канал: https://telegram.me/vg138channel","Продажа наркотиков",NULL,NULL
"10474","⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️
‼️‼️ВНИМАНИЕ ‼️‼️ 
 
⭕️ ПРОБНИКИ  СК ⭕️ (белый кристалл)  💎💎💎💎

💥💥💥💥
43 ГОРОДА ‼️
🌆🌆🌆🌆🌆🌆🌆🌆
📷АДРЕСА С ФОТО📷‼️

ПИШЕМ СВОЙ ГОРОД МНЕ В ЛС.  ‼️⬇️⬇️⬇️⬇️

Telegram : @Operator_IceTeam

💥💥💥💥
⬆️⬆️⬆️⬆️
ВСЁ РОВНО","Продажа наркотиков",NULL,NULL
"10490","[В ответ на Мп]
🎫🎫🎫🎫🎫🎫🎫🎫🎫🎫🎫

         💎КРИСТАЛЛЫ💎

💎  Скорость - 0,3 - 900$
💎  Скорость - 0.5 - 1200$
💎  Скорость - 1г - 2400$

 💢МЕФЕДРОН 💢

 🐾Меф - 0.2г - 700$
 🐾Меф -  0.3г - 1000$
 🐾Меф -  0.5г - 1300$
 🐾Меф -  1гр - 2200 $

💢ГЕРОИН (ХМУРЫЙ) Натур. 💢
 🍚0.3г -  1000$
 🍚0.5г -  1500$
 🍚1гр -  2700$

       💢 ТВЁРДЫЙ 💢
🍫Тв шок-д🍫1г - 600$
🍫Тв шок-д 🍫2г -  1000$
🍫Тв шок-д🍫3г- 1500$

       🍃РОССЫПЬ🍃
    🔥ЦВ-1г - 500$
    🔥ЦВ-2г-  1000$
    🔥ЦВ- 3г- 1500$
♨️♨️♨️♨️♨️♨️♨️♨️♨️♨️♨️♨️
  Актуальный киви уточняем
           у оператора:
Реквизиты и комментарии проверяем перед оплатой!

https://legalrc.ws/forums/stuffstore.89/","Продажа наркотиков",NULL,NULL
"10505","0.3гр ск - 600р
0.5гр ск - 800р
1гр ск - 1300
2гр тв - 800р
3гр росс - 800р
0.5гр реги - 1200р
Оператор: @Raduga42rus","Продажа наркотиков",NULL,NULL
"10516","💎💉💊✉️ПРИШЛА ВОЛНА СВЕЖИХ АДРЕСОВ!!!!💎💉💊В ВАШИ ГОРОДА!!!
✉️ВЕСЬ РОЗОВОЙ КРИСТАЛЛ ЛИКВИДИРОВАЛИ,ТЕПЕРЬ НА ЕГО СМЕНУ ПРИШЛИ СВЕЖЕПРИГОТОВЛЕННЫЕ  СИНЕНЬКИЕ(ЛЮСИ)
УСПЕВАЕМ ПРЕОБРЕСТИ!

ЗА ПОКУПКАМИ К ОПЕРАТОРУ:

@alphabayShop

подписывайтесь на КАНАЛ:
здесь отзывы клиентов,и новости магазина.

https://t.me/joinchat/AAAAAEV8kP_qgMeTMAl0tg

Дамы и господа,Это ОБЩИЙ прайс-лист из которого вы можете сделать пред-заказ!На те города которых в списке НЕТ!!!Для каждого городода имеется ИНДИВИДУАЛЬНЫЙ ПРАЙС!НЕ во всех городах есть готовые ПОЛКИ по прайсу!!!Уточняйте город У ОПЕРАТОРА!
Единственный ЮЗЕР-НЕЙМ ОПЕРАТОРА МАГАЗИНА:

@alphabayShop

Наш Прайс-Лист :
        11.12.2017
 —-----/-----------/----------
       СК-мука 
       033г-800
       05г-1200
       1г- 2000
—---/-------------------/------—
 СК-Синие кристаллы
       (ЛЮСИ)
           03г-900
           05г-1300
           1г-2300
—----/-------------------/------------—
  СК NZT-Белые криссталы
         03-г-900
         05г-1300
         1г- 2200
—----/-------------------/------------—
            Реагент 
           (1к70 new)
             0.3г-1000
             0.5г - 1500
             1г - 2600
—----/-------------------/------------—
                 Росс
(Спайс:на основе розовых лепестков)
            !СИЛЬНАЯ!
              1г-650
              2г-1000
              4г-1200
—----/-------------------/------------—
             ТВ 
        (Твердый) 
          2г - 900
          5г - 1300
          10г - 2500
—----/-------------------/------------—
         Героин
        (хмурый)
   (Белый китаец)
          03г-1000
          05г-1500
           1г-2500
—----/-------------------/------------—
        Марки
         (LSD)
         (EDEM)
         1шт-900
         2шт-1400
         4шт-2000
         8шт-2900
—----/-------------------/------------—
     Круглые
      (ECSTASY)
         1шт-1000
         2шт-1600
         4шт-2900
—----/-------------------/------------—
++++++++++++++++++++++++
               Натура
+++++++++++++++++++++++++
—----/-------------------/------------—
                 Гашиш 
              (Марокко)
                 1г-1300
                 2-г2100
                 5г-5000
                 10г-9500
—----/-------------------/------------—
               Бошки.
                (Сканк)
               1г-1500
               2г-2200
               5г-5200
               10г-10500
—----/-------------------/------------—
Так же ОПТОМ!!!
И МИНИ ОПТОМ!
По пред заказу:(СК,РЕГА,ГЕРОИН. от 1,5 гр)(ТВ,СП. от 10 гр.)(МАРКИ,КОЛЕСА от 10 шт.)(ГАШ,БОХИ ОТ 5 гр.)С ОЧЕНЬ ХОРОШЕЙ СКИДКОЙ!!

Проб нет!!!(Так как мы с 2014 года на дарк-рынке)В долг нет!!!!В пост оплату не работаем!!!!
Будеш ЧАЙКАТЬ дам бан!!!

Работаем по всей РОССИИ и в ОБЛАСТЯХ!Наша работа совершается по пред заказу,если вдруг нет КУРЬЕРА в вашем городе-НЕ БЕДА!ГОРОД,РАЙОН и ВРЕМЯ заказа выбираете сами!В течении 30-90 мин выполняется ваш заказ!в большенстве городов у нас имеются квалефицированные, Курьеры!!!

ВОТ СПИСОК ГОРОДОДОВ В КОТОРЫХ ЕСТЬ ГОТОВЫЕКЛАДЫ:

АДЛЕР
КЕМЕРОВО
КУРГАН
КРАСНОДАР
АЧИНСК
ЯКУТСК
АБАКАН
АНГАРСК
МИНУСИНСК
МАГНИТОГОРСК
МОСКВА
ПЕРМЬ
БАРНАУЛ
ВОРОНЕЖ
ИРКУТСК
БРАТСК
УСОЛЬЕ-СИБИРСКОЕ
ВОЛГОГРАД
КРАСНОЯРСК
НОВОКУЗНЕЦК
НИЖНИЙ НОВГОРОД
ТАГАНРОГ
ИВАНОВО
ЕКАТЕРИНБУРГ
ЧЕЛЯБИНСК
ОМСК
ОРЕНБУРГ
ТОМСК
СУРГУТ
ТОЛЬЯТТИ
ТЮМЕНЬ
НОВОСИБИРСК
РОСТОВ-НА-ДОНУ
УФА
КАЗАНЬ
УЛАН-УДЭ
САРАТОВ
ЭНГЕЛЬС
САМАРА
ЯРОСЛАВЛЬ
ХАБАРОВСК

подписывайтесь на КАНАЛ:
здесь отзывы клиентов,и новости магазина.

https://t.me/joinchat/AAAAAEV8kP_qgMeTMAl0tg

Предыдущие украденые  канаы нашы:
https://t.me/AlphaBayMarketOnline
https://t.me/AlphaBayMarketOnlin
https://t.me/joinchat/AAAAAEYPGOIzxN1fttYFgg

требуются-курьеры,экспресс-курьеры,и операторы!с возможностью карьерного роста.
По работе обращаться к оператору:@alphabayShop","Продажа наркотиков",NULL,NULL
"10530","📍РУЛЕТКА В 19:00 МСК На 40 человек📍

🔹Оператор: @ALPARI_SHOP
🔰ПРАВИЛА НА КАНАЛЕ: @Channel_Alpari
💠Приз любая позиция по прайсу до 1600 на выбор


          ‼️ТРЕБУЮТСЯ КУРЬЕРЫ! ‼️
  ❗️ОПЛАТА От 400 До 500  ЗА КЛАД!❗️
❗️  ЗАЛОГ ИЛИ 2500+ДОКУМЕНТЫ    ❗️

✅РАБОТАЕМ! ✅

🍁🍁🍁🍁🍁🍁🍁🍁🍁🍁

▪️A-PVP СК▪️
▫️0.5 гр - 1200
▫️1 гр - 2200
▫️3 гр - 5900

▪️ТВ/РОСС:▪️
▫️3 гр - 1200
▫️5 гр - 1600
▫️10 гр - 2700

▪️Бирюзовая СК▪️
▫️0.5 гр - 1200
▫️1 гр - 2200
▫️3 гр - 6500

▪️Шишки Critical Haze▪️
▫️1 гр - 1300
▫️2 гр - 2500
▫️3 гр - 3200 

🍁🍁🍁🍁🍁🍁🍁🍁🍁🍁

🔹Наш чат:  @Alpari_chat✔️
🔹Наш канал с отзывами: @Channel_Alpari✔️
🔹Ветку на Legalrc.com по запросу в ЛС @Alpari_shop ✔️

https://i.imgur.com/sSqi2Sy.jpg","Продажа наркотиков",NULL,NULL
"10539","LegalRC:
Все адреса с фото сделаны кладменами!

В наличии 
Бошки
1г-1000

Меф 
1г-2300

Ск
0.5-1200
1г-2100
Крис (мд)

Гашиш 
1г-1300

Эйф
1г-2200","Продажа наркотиков",NULL,NULL
"10559","✩★ЦаРь ЗвЕрЕй★✩:
‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️
ВОТ И ПРИГОТОВИЛИ ДЛЯ ВАС НАИСВЕЖАЙШИЙ,МАКСИМАЛЬНО УСОВЕРШЕНСТВОВАННЫЙ,ВЫСОКОКАЧАСТВЕННЫЙ СТАФФ!
‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️
               

Дамы и господа,Это ОБЩИЙ прайс-лист из которого вы можете сделать пред-заказ!На те города которых в списке НЕТ!!!Для каждого городода имеется ИНДИВИДУАЛЬНЫЙ ПРАЙС!НЕ во всех городах есть готовые ПОЛКИ по прайсу!!!Уточняйте город У ОПЕРАТОРА!
Единственный ЮЗЕР-НЕЙМ ОПЕРАТОРА МАГАЗИНА:
                     Тс
💯💯💯 @Quinceh 💯💯💯

Наш Прайс-Лист :
        царь 
 —-----/-----------/----------
       СК-мука 
       033г-800
       05г-1200
       1г- 2200
—---/-------------------/------—
 СК-Розовые кристаллы
           03г-900
           05г-1300
           1г-2300
—----/-------------------/------------—
  СК NZT-Белые криссталы
         03-г-900
         05г-1300
         1г- 2200
—----/-------------------/------------—
      Реагент (1к70 new)
             0.3г-1000
             0.5г - 1500
             1г - 2600
—----/-------------------/------------—
                 Росс
(Спайс:на основе розовых лепестков)
            !СИЛЬНАЯ!
              1г-650
              2г-1000
              4г-1200
—----/-------------------/------------—
       Тв (Твердый) 
          2г - 900
          5г - 1300
          10г - 2500
—----/-------------------/------------—
    Героин(хмурый)
   (Белый китаец)
          03г-1000
          05г-1500
           1г-2500
—----/-------------------/------------—
        Марки(LSD)
    (EDEM, и LIGHT)
         1шт-900
         2шт-1400
         4шт-2000
         8шт-2900
—----/-------------------/------------—
     Круглые(ECSTASY)
         1шт-1000
         2шт-1600
         4шт-2900
—----/-------------------/------------—
++++++++++++++++++++++++
               Натура
+++++++++++++++++++++++++
—----/-------------------/------------—
                 Гашиш 
         (Марокко)
                 1г-1300
                 2-г2100
                 5г-5000
                 10г-9500
—----/-------------------/------------—
         Бошки,Шишки.
                (Сканк)
               1г-1500
               2г-2200
               5г-5200
               10г-10500
—----/-------------------/------------—
Так же ОПТОМ!!!
И МИНИ ОПТОМ!
По пред заказу:(СК,РЕГА,ГЕРОИН. от 1,5 гр)(ТВ,СП. от 10 гр.)(МАРКИ,КОЛЕСА от 10 шт.)(ГАШ,БОХИ ОТ 5 гр.)С ОЧЕНЬ ХОРОШЕЙ СКИДКОЙ!!

Проб нет!!!(Так как мы с 2014 года на дарк-рынке)В долг нет!!!!В пост оплату не работаем!!!!
Будеш ЧАЙКАТЬ дам бан!!!

Работаем по всей РОССИИ и в ОБЛАСТЯХ!Наша работа совершается по пред заказу,если вдруг нет КУРЬЕРА в вашем городе-НЕ БЕДА!ГОРОД,РАЙОН и ВРЕМЯ заказа выбираете сами!В течении 30-90 мин выполняется ваш заказ!в большенстве городов у нас имеются квалефицированные, Курьеры!!!

ВОТ СПИСОК ГОРОДОДОВ В КОТОРЫХ ЕСТЬ ГОТОВЫЕКЛАДЫ:

АДЛЕР
КЕМЕРОВО
КУРГАН
КРАСНОДАР
АЧИНСК
ЯКУТСК
АБАКАН
АНГАРСК
МИНУСИНСК
МАГНИТОГОРСК
МОСКВА
ПЕРМЬ
БАРНАУЛ
ВОРОНЕЖ
ИРКУТСК
БРАТСК
УСОЛЬЕ-СИБИРСКОЕ
ВОЛГОГРАД
КРАСНОЯРСК
НОВОКУЗНЕЦК
НИЖНИЙ НОВГОРОД
ТАГАНРОГ
ИВАНОВО
ЕКАТЕРИНБУРГ
ЧЕЛЯБИНСК
ОМСК
ОРЕНБУРГ
ТОМСК
СУРГУТ
ТОЛЬЯТТИ
ТЮМЕНЬ
НОВОСИБИРСК
РОСТОВ-НА-ДОНУ
УФА
КАЗАНЬ
УЛАН-УДЭ
САРАТОВ
ЭНГЕЛЬС
САМАРА
ЯРОСЛАВЛЬ
ХАБАРОВСК

подписывайтесь на КАНАЛ:
здесь отзывы клиентов и новости магазина.

https://t.me/joinchat/AAAAAETIxKodnbaQOfOddw","Продажа наркотиков",NULL,NULL
"10645","⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️
‼️ВНИМАНИЕ‼️
‼️ВНИМАНИЕ‼️
‼️ВНИМАНИЕ‼️
🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑
🛑ПРОБНИКИ  СК  (белый🛑 🛑кристалл)  💎💎💎💎💎
💥💥💥💥💯💯   💎💎💎
   ❗️❗️❗️❗️              💎
43 ГОРОДА ‼️
🌆🌆🌆🌆🌆🌆🌆🌆
📷АДРЕСА С ФОТО📷‼️

ПИШИТЕ СВОЙ ГОРОД МНЕ В ЛС.  ‼️⬇️⬇️⬇️⬇️
😱😱😱

Telegram: @IceTeamFusion
😱😱😱","Продажа наркотиков",NULL,NULL
"10648","Наш прайс-лист на 11.12.2017*



Кристаллы *


Мариинск:
05гр – 1500р*
2гр – 4900р*

Кемерово:
1гр – 2200р*
Верхняя чебула:
2гр – 4900р*

Белово:
2гр – 4900р*

Прокопьевск:
3гр – 6900р*

Киселевск:
3гр – 6900р*

Юрга:
2гр – 4900р*


Анжеро-Судженск:
2гр – 4900р*


Твердый*:

Красноярск:
10гр – 3000р*
20гр – 5800р*

Кемерово:
50гр – 15000р*


Минусинск:
2гр – 1000р*

Мариинск:
3гр – 1300р*
10гр – 3000р*

РОСС:

Новокузнецк:
20гр – 5800р*

Киселевск:
20гр – 5800р*


ОПТ НАЛИЧИЕ И ПО ЗАПРОСУ

Наличие товаров у меня и на сайте автопродаж может отличаться!

Ветка: https://legalrc.com/threads/kemerovo-marlboro-novokuzneckanzhero-sudzhenskleninsk-kuzneckijbelovokiselevskprokopevsk.276195/
Чат: https://t.me/joinchat/HQi9qz9y7FwX55_S-Lx2lg
Канал  https://t.me/MarlborotrueNew

Сайт автопродаж: http://cowboym.biz/","Продажа наркотиков",NULL,NULL
"10659","Вас приветствует магазин 💯 Chemical_Smuke😇😇😇
Прайс: 
⚖Крис 1г 2100💰
⚖Крис 0,5г 1300💰
⚖Мука 2г 3500💰
⚖Мука0,5г 1200💰
⚖Чай 4г 1300💰
и т.д.
Адеса ровные,к описанию📝 прилогаются 2 фото📸

📌Наш оператор Аревик, всегда на связи @Chemical_Smuke","Продажа наркотиков",NULL,NULL
"10691","🎫🎫🎫🎫🎫🎫🎫🎫🎫🎫🎫

         💎КРИСТАЛЛЫ💎

💎 Скорость - 0,2 - 600$
💎  Скорость - 0,3 - 900$
💎  Скорость - 0.5 - 1200$
💎  Скорость - 1г - 2400$

 💢МЕФЕДРОН 💢

 🐾Меф - 0.2г - 700$
 🐾Меф -  0.3г - 1000$
 🐾Меф -  0.5г - 1300$
 🐾Меф -  1гр - 2200 $

💢ГЕРОИН (ХМУРЫЙ) Натур. 💢
 🍚0.3г -  1000$
 🍚0.5г -  1500$
 🍚1гр -  2700$

       💢 ТВЁРДЫЙ 💢
🍫Тв шок-д🍫1г - 600$
🍫Тв шок-д 🍫2г -  1000$
🍫Тв шок-д🍫3г- 1500$

       🍃РОССЫПЬ🍃
    🔥ЦВ-1г - 500$
    🔥ЦВ-2г-  1000$
    🔥ЦВ- 3г- 1500$
♨️♨️♨️♨️♨️♨️♨️♨️♨️♨️♨️♨️
  Актуальный киви уточняем
           у оператора:
Реквизиты и комментарии проверяем перед оплатой!

https://legalrc.ws/forums/stuffstore.89/","Продажа наркотиков",NULL,NULL
"10731","💎💉💊✉️ПРИШЛА ВОЛНА СВЕЖИХ АДРЕСОВ!!!!💎💉💊✉️ВЕСЬ РОЗОВОЙ КРИСТАЛЛ ЛИКВИДИРОВАЛИ,ТЕПЕРЬ НА ЕГО СМЕНУ ПРИШЛИ СВЕЖЕПРИГОТОВЛЕННЫЕ  СИНЕНЬКИЕ(ЛЮСИ)
УСПЕВАЕМ ПРЕОБРЕСТИ!

ЗА ПОКУПКАМИ К ОПЕРАТОРУ:

@alphabayShop
🖖🏼🖖🏼🖖🏼🖖🏼
10.12.2017
🎉🎊🎉ОтРыВНыЕ ВыХоДНые🍩🍦🍫
Клиентам нашего магазина скидка на весь асортимент: 20%!если преобретаеш впервые скидка: 100 руб.на весь асортимент.‼️‼️‼️на ОПТ,И МИНИ-ОПТ БЕШАННЫЕ СКИДКИ‼️‼️‼️ ТОЛЬКО СЕГОДНЯ‼️‼️‼️Так же  сегодня у нас ‼️‼️‼️КОМБО-АДРЕСА‼️‼️‼️УСПЕВАЙ ПРЕОБРЕТАЙ❕ВСЕМ НЕЗАБЫВАЕМЫХ ВЫХОДНЫХ,И ЛЕГКИХ ПОДЪЕМОВ❕❕❕
ВАШ ОПЕРАТОР ДЛЯ ПОКУПОК:

@alphabayShop 

подписывайтесь на КАНАЛ:
здесь отзывы клиентов,и новости магазина.

https://t.me/joinchat/AAAAAEV8kP_qgMeTMAl0tg

Дамы и господа,Это ОБЩИЙ прайс-лист из которого вы можете сделать пред-заказ!На те города которых в списке НЕТ!!!Для каждого городода имеется ИНДИВИДУАЛЬНЫЙ ПРАЙС!НЕ во всех городах есть готовые ПОЛКИ по прайсу!!!Уточняйте город У ОПЕРАТОРА!
Единственный ЮЗЕР-НЕЙМ ОПЕРАТОРА МАГАЗИНА:

@alphabayShop

Наш Прайс-Лист :
        10.12.2017
 —-----/-----------/----------
       СК-мука 
       033г-800
       05г-1200
       1г- 2200
—---/-------------------/------—
 СК-Синие кристаллы
       (ЛЮСИ)
           03г-900
           05г-1300
           1г-2300
—----/-------------------/------------—
  СК NZT-Белые криссталы
         03-г-900
         05г-1300
         1г- 2200
—----/-------------------/------------—
      Реагент (1к70 new)
             0.3г-1000
             0.5г - 1500
             1г - 2600
—----/-------------------/------------—
                 Росс
(Спайс:на основе розовых лепестков)
            !СИЛЬНАЯ!
              1г-650
              2г-1000
              4г-1200
—----/-------------------/------------—
       Тв (Твердый) 
          2г - 900
          5г - 1300
          10г - 2500
—----/-------------------/------------—
    Героин(хмурый)
   (Белый китаец)
          03г-1000
          05г-1500
           1г-2500
—----/-------------------/------------—
        Марки(LSD)
    (EDEM, и LIGHT)
         1шт-900
         2шт-1400
         4шт-2000
         8шт-2900
—----/-------------------/------------—
     Круглые(ECSTASY)
         1шт-1000
         2шт-1600
         4шт-2900
—----/-------------------/------------—
++++++++++++++++++++++++
               Натура
+++++++++++++++++++++++++
—----/-------------------/------------—
                 Гашиш 
         (Марокко)
                 1г-1300
                 2-г2100
                 5г-5000
                 10г-9500
—----/-------------------/------------—
         Бошки,Шишки.
                (Сканк)
               1г-1500
               2г-2200
               5г-5200
               10г-10500
—----/-------------------/------------—
Так же ОПТОМ!!!
И МИНИ ОПТОМ!
По пред заказу:(СК,РЕГА,ГЕРОИН. от 1,5 гр)(ТВ,СП. от 10 гр.)(МАРКИ,КОЛЕСА от 10 шт.)(ГАШ,БОХИ ОТ 5 гр.)С ОЧЕНЬ ХОРОШЕЙ СКИДКОЙ!!

Проб нет!!!(Так как мы с 2014 года на дарк-рынке)В долг нет!!!!В пост оплату не работаем!!!!
Будеш ЧАЙКАТЬ дам бан!!!

Работаем по всей РОССИИ и в ОБЛАСТЯХ!Наша работа совершается по пред заказу,если вдруг нет КУРЬЕРА в вашем городе-НЕ БЕДА!ГОРОД,РАЙОН и ВРЕМЯ заказа выбираете сами!В течении 30-90 мин выполняется ваш заказ!в большенстве городов у нас имеются квалефицированные, Курьеры!!!

ВОТ СПИСОК ГОРОДОДОВ В КОТОРЫХ ЕСТЬ ГОТОВЫЕКЛАДЫ:

АДЛЕР
КЕМЕРОВО
КУРГАН
КРАСНОДАР
АЧИНСК
ЯКУТСК
АБАКАН
АНГАРСК
МИНУСИНСК
МАГНИТОГОРСК
МОСКВА
ПЕРМЬ
БАРНАУЛ
ВОРОНЕЖ
ИРКУТСК
БРАТСК
УСОЛЬЕ-СИБИРСКОЕ
ВОЛГОГРАД
КРАСНОЯРСК
НОВОКУЗНЕЦК
НИЖНИЙ НОВГОРОД
ТАГАНРОГ
ИВАНОВО
ЕКАТЕРИНБУРГ
ЧЕЛЯБИНСК
ОМСК
ОРЕНБУРГ
ТОМСК
СУРГУТ
ТОЛЬЯТТИ
ТЮМЕНЬ
НОВОСИБИРСК
РОСТОВ-НА-ДОНУ
УФА
КАЗАНЬ
УЛАН-УДЭ
САРАТОВ
ЭНГЕЛЬС
САМАРА
ЯРОСЛАВЛЬ
ХАБАРОВСК

подписывайтесь на КАНАЛ:
здесь отзывы клиентов,и новости магазина.

https://t.me/joinchat/AAAAAEV8kP_qgMeTMAl0tg

Предыдущие украденые  канаы нашы:
https://t.me/AlphaBayMarketOnline
https://t.me/AlphaBayMarketOnlin
https://t.me/joinchat/AAAAAEYPGOIzxN1fttYFgg

требуются-курьеры,экспресс-курьеры,и операторы!с возможностью карьерного роста.
По работе обращаться к оператору:@alphabayShop","Продажа наркотиков",NULL,NULL
"10738","Александр:
Вас приветствует магазин 💯 MAGNITKL!!!
📌Пополнение:
🏠Екатеренбург
⚖Крис 1г 2100
⚖Крис синий 1г 2100
⚖Крис синий 0,5г 1300
📌Прайс:
🏠Мелеуз
⚖Крис синий 1г 2100
⚖Крис синий 0,5 1300
🏠Казань
⚖Крис синий 0,5г 1300
⚖Мука 1г 2000
⚖Крис синий 1г 2100
🏠Оренбург
⚖Меф 1г 1900
⚖Мука 0,5г 1200
⚖Крис 1г 2100
🏠Краснодар
⚖Крис 1г 2100
⚖Крис 0,5г 1300
⚖Мука 2г 3500
⚖Мука0,5г 1200
⚖Чай 4 г 1300
🏠Уфа
⚖Крис 1г 2100
⚖Крис 0,5г 1300
⚖Мука0,5г 1200
⚖Чай 4г 1300
🏠Самара
⚖Крис 1г 2100
⚖Крис 0,5г 1300
⚖Мука 2г 3500
⚖Мука0,5г 1200
⚖Чай 4г 1300
⚖Чай 8г 1800
🏠Бугуруслан
⚖Крис 1г 2100
⚖Крис 3г 4950
⚖Крис 0,5г 1300
⚖Мука 1г 2000
⚖Мука0,5г 1200
⚖Чай 4г 1300
🏠Орск 
⚖Крис 1г 2100
⚖Крис 0,5г 1300
⚖Меф 1г 1900
⚖Мука0,5г 1200
⚖Чай 4г 1300
🏠Тольятти 
⚖Крис 1г 2100
⚖Крис 0,5г 1300
⚖Мука0,5г 1200
🏠Пермь
⚖Крис 1г 2100
⚖Меф 0,5г 1000
⚖Меф 1г 1900
⚖Мука0,5г 1200
⚖Чай 4г 1300
🏠Саратов
⚖Крис 1г 2100
⚖Крис 0,5г 1300
⚖Мука 2г 3500

Адеса на фото📸 все ровно

📌Наш оператор 🕺Александр, всегда на связи @klevmaks

📌Вакансия закладчика в новом городе🏠,400 руб,за клад с описанием📝 и фото📸!!! По поводу работы писать✏️👉 @klevmaks","Продажа наркотиков",NULL,NULL
